2014-1-21,17,6,-5,-11,-21,-32,62,32,2,1029,1022,1017,16,16,16,45,19,60,0.00,0,,235
2014-1-22,4,-1,-6,-6,-10,-15,88,59,29,1025,1021,1018,16,14,5,29,14,35,T,5,Snow,83
2014-1-23,-4,-9,-15,-7,-13,-17,92,76,59,1038,1032,1022,16,10,2,29,13,37,0.25,4,Snow,57
2014-1-24,14,3,-8,-7,-13,-18,59,36,13,1031,1025,1021,16,16,16,29,16,35,0.00,1,,252
2014-1-25,16,7,-3,-6,-8,-11,58,39,19,1023,1017,1012,16,16,16,39,13,50,0.00,1,,193
2014-1-26,14,3,-9,-4,-10,-14,73,44,15,1024,1014,1006,16,15,6,50,16,63,T,4,Snow,13
2014-1-27,-7,-8,-11,-10,-12,-14,88,72,56,1027,1022,1015,16,9,1,26,11,34,0.51,8,Snow,7
2014-1-28,0,-8,-17,-12,-16,-19,92,58,23,1030,1024,1016,16,11,0,27,10,37,T,3,Fog-Snow,181
2014-1-29,10,1,-8,-4,-9,-17,52,39,26,1019,1009,995,16,16,16,50,10,63,0.00,5,,169
2014-1-30,9,3,-2,1,-3,-8,100,67,33,1005,1003,995,16,9,1,34,16,42,6.60,8,Snow,71
2014-1-31,-2,-6,-9,-3,-8,-10,92,83,74,1013,1009,1004,6,3,1,39,13,47,7.11,8,Fog-Snow,3
2014-2-1,-5,-10,-15,-7,-9,-17,100,90,80,1024,1015,1007,16,7,1,19,6,23,0.76,8,Snow,65
2014-2-2,-1,-9,-18,-9,-14,-19,92,68,43,1024,1022,1016,16,14,6,23,10,24,0.00,1,,139
2014-2-3,-1,-8,-16,-9,-12,-17,91,71,50,1019,1016,1014,16,16,8,19,6,21,0.00,3,,322
2014-2-4,-7,-14,-22,-11,-14,-24,96,85,73,1033,1017,1010,16,4,0,24,10,27,0.51,8,Fog-Snow,41
2014-2-5,-17,-22,-27,-22,-25,-27,92,77,62,1038,1033,1022,16,14,2,16,5,23,0.00,5,,80
2014-2-6,-16,-21,-26,-22,-24,-28,87,75,62,1032,1025,1017,16,14,3,11,3,16,T,4,Snow,360
2014-2-7,7,-7,-22,-8,-13,-23,83,53,22,1020,1015,1011,16,16,16,27,5,29,0.00,3,,148
2014-2-8,9,2,-6,-4,-8,-12,88,57,26,1017,1012,1008,16,15,10,42,18,56,0.00,4,,251
2014-2-9,-4,-6,-7,-6,-7,-8,100,91,81,1022,1017,1012,10,3,1,21,10,23,T,8,Fog-Snow,11
2014-2-10,3,-3,-9,-3,-7,-9,92,78,64,1024,1019,1014,11,4,0,21,6,23,T,6,Fog-Snow,334
2014-2-11,7,1,-7,-7,-11,-13,92,59,25,1023,1018,1014,16,16,16,35,13,48,0.00,4,,238
2014-2-12,7,1,-6,-4,-6,-11,92,65,37,1023,1016,1011,16,16,16,39,16,45,0.00,4,,161
2014-2-13,14,7,1,-2,-4,-7,64,45,26,1014,1010,1007,16,16,16,50,16,63,0.00,3,,275
2014-2-14,9,4,-1,-2,-7,-14,75,48,21,1016,1013,1010,16,16,16,50,21,66,0.00,3,,77
2014-2-15,14,6,-2,1,-2,-7,89,58,26,1019,1014,1007,16,16,16,45,14,60,0.00,5,,165
2014-2-16,18,8,-2,-1,-6,-16,85,51,16,1015,1009,1003,16,16,16,56,21,72,T,5,,230
2014-2-17,16,7,-2,-12,-17,-23,39,23,6,1019,1014,1007,16,16,16,50,24,68,0.00,3,,227
2014-2-18,16,9,2,-4,-14,-21,54,31,8,1013,1009,1005,16,16,16,52,21,66,0.00,4,,240
2014-2-19,16,6,-4,-1,-7,-13,100,57,14,1010,1002,995,16,13,1,45,24,61,1.02,5,Fog-Snow-Thunderstorm,218
2014-2-20,0,-3,-7,-7,-14,-18,88,57,26,1018,1013,1006,16,14,2,61,24,79,T,4,Snow,323
2014-2-21,9,3,-3,-11,-16,-20,42,27,12,1014,1012,1008,16,16,16,58,19,76,0.00,2,,281
2014-2-22,11,2,-6,-4,-9,-16,85,50,14,1017,1012,1007,16,14,2,45,13,58,T,4,Snow,229
2014-2-23,11,2,-7,-1,-5,-8,100,67,33,1020,1016,1013,16,10,0,27,10,32,T,3,Fog,87
2014-2-24,18,6,-7,-3,-8,-15,92,51,10,1026,1015,1010,16,13,1,45,10,68,0.00,5,Fog,91
2014-2-25,2,-6,-13,-6,-11,-15,92,74,56,1033,1022,1014,16,9,3,34,13,42,T,6,Snow,28
2014-2-26,10,-1,-13,-6,-9,-16,76,49,22,1029,1020,1014,16,16,16,26,11,31,0.00,1,,156
2014-2-27,13,5,-4,-2,-7,-10,63,43,22,1013,1004,999,16,16,16,23,6,32,T,6,,178
2014-2-28,13,6,-3,-1,-4,-10,92,56,19,1010,1005,999,16,15,6,37,10,43,0.00,4,,356
2014-3-1,-3,-7,-12,-4,-9,-14,100,90,80,1023,1013,1007,13,4,0,32,10,35,T,8,Fog-Snow,357
2014-3-2,-2,-8,-14,-7,-12,-15,92,75,58,1027,1021,1014,16,8,1,19,8,21,T,6,Snow,359
2014-3-3,14,6,-4,-7,-9,-11,75,46,17,1022,1016,1012,16,16,16,35,14,52,0.00,4,,226
2014-3-4,16,7,-1,1,-6,-14,82,48,14,1019,1013,1007,16,12,1,29,13,39,4.83,7,Fog-Rain-Snow,37
2014-3-5,10,3,-5,-1,-4,-8,100,65,29,1023,1020,1018,16,14,1,27,8,35,1.78,3,Fog-Snow,177
2014-3-6,17,9,2,-3,-8,-11,45,30,14,1017,1010,1006,16,16,16,32,16,39,0.00,6,,218
2014-3-7,8,4,-1,1,-1,-6,100,69,37,1024,1015,1006,16,6,0,21,10,26,10.16,8,Fog-Rain-Snow,6
2014-3-8,7,2,-3,-1,-3,-6,100,73,45,1029,1027,1022,16,14,2,21,6,24,T,3,Snow,231
2014-3-9,22,12,1,-8,-12,-19,61,34,6,1025,1019,1014,16,16,16,32,16,39,0.00,3,,233
2014-3-10,21,12,2,-8,-12,-14,44,27,9,1016,1008,1000,16,16,16,26,8,32,0.00,5,,207
2014-3-11,9,1,-8,-1,-5,-14,92,56,19,1031,1016,999,16,9,0,47,18,55,1.02,5,Fog-Snow,10
2014-3-12,10,-1,-11,-8,-12,-17,80,48,15,1032,1028,1023,16,16,16,16,10,21,0.00,0,,173
2014-3-13,16,6,-4,-9,-11,-16,63,32,13,1022,1014,1009,16,16,16,34,10,42,0.00,3,,231
2014-3-14,15,6,-4,-6,-7,-12,75,45,15,1018,1014,1011,16,16,16,29,11,37,0.00,2,,168
2014-3-15,7,1,-5,-4,-8,-11,69,49,29,1028,1018,1010,16,16,16,50,18,63,0.00,4,,341
2014-3-16,16,5,-7,-4,-9,-15,84,49,13,1029,1023,1014,16,16,16,32,11,42,0.00,2,,248
2014-3-17,20,11,2,-2,-11,-18,59,33,7,1013,999,990,16,16,16,56,18,82,0.00,4,,238
2014-3-18,2,-2,-7,-3,-7,-17,92,59,25,1023,1009,995,16,9,0,66,32,80,0.51,6,Fog-Snow,355
2014-3-19,13,3,-7,-9,-13,-18,77,45,12,1023,1020,1016,16,16,16,24,11,34,0.00,2,,181
2014-3-20,18,7,-3,-12,-17,-23,43,25,6,1016,1012,1008,16,16,16,26,11,32,0.00,5,,111
2014-3-21,8,1,-6,-7,-9,-15,68,44,19,1021,1017,1008,16,16,16,27,11,35,0.00,5,,127
2014-3-22,1,-2,-4,-3,-6,-9,92,71,49,1030,1022,1017,16,12,1,34,18,39,0.51,7,Fog-Snow,348
2014-3-23,15,3,-8,-4,-12,-23,91,49,6,1029,1021,1014,16,16,14,45,13,55,0.00,2,,242
2014-3-24,7,1,-6,-6,-7,-9,75,56,36,1027,1024,1021,16,16,16,24,13,31,0.00,4,,16
2014-3-25,17,5,-8,-4,-7,-9,84,51,17,1028,1018,1006,16,16,16,27,11,35,0.00,1,,154
2014-3-26,18,9,1,-2,-8,-12,53,33,13,1006,998,992,16,16,16,50,19,61,0.00,5,,223
2014-3-27,13,7,1,1,-8,-17,79,46,12,1009,1001,992,16,16,16,47,14,60,0.00,5,,319
2014-3-28,11,4,-2,-1,-8,-16,89,52,14,1023,1016,1011,16,16,14,47,16,60,T,3,,316
2014-3-29,19,9,-2,-10,-13,-18,43,26,8,1022,1016,1010,16,16,16,34,13,37,0.00,5,,198
2014-3-30,20,13,6,-4,-10,-12,35,24,12,1010,1003,996,16,16,16,74,29,97,T,6,Rain,209
2014-3-31,12,7,1,-7,-11,-15,52,34,16,1016,1008,996,16,16,16,50,27,64,0.00,3,,326
2014-4-1,14,7,-1,-2,-7,-11,64,41,17,1014,1007,1003,16,16,16,32,24,64,0.00,4,,163
2014-4-2,9,3,-3,1,-2,-4,92,67,42,1009,1006,1004,16,12,1,27,10,32,5.59,6,Rain-Snow,3
2014-4-3,4,1,-2,-1,-2,-4,100,80,59,1023,1013,1008,16,6,0,42,18,56,7.62,8,Fog-Snow,1
2014-4-4,9,2,-6,-3,-6,-11,88,58,27,1022,1017,1013,16,16,16,27,14,35,0.00,5,,177
2014-4-5,12,6,-1,-1,-4,-8,69,48,26,1013,1012,1009,16,16,16,34,8,43,0.00,5,,223
2014-4-6,11,6,-1,1,-2,-6,82,57,32,1015,1012,1010,16,16,13,37,10,47,0.25,5,Rain,213
2014-4-7,11,6,1,-1,-4,-9,89,57,24,1024,1020,1015,16,15,2,39,14,53,T,6,Snow,317
2014-4-8,19,9,-1,-2,-6,-8,72,44,15,1024,1021,1018,16,16,16,32,11,39,0.00,2,,250
2014-4-9,24,15,6,-6,-8,-12,37,23,9,1016,1012,1008,16,16,16,40,18,48,0.00,5,,247
2014-4-10,21,13,4,1,-2,-8,79,50,20,1015,1012,1009,16,16,16,40,13,50,0.00,3,,121
2014-4-11,24,14,3,0,-6,-15,64,36,7,1016,1011,1006,16,16,16,27,6,35,0.00,2,,177
2014-4-12,21,14,7,1,-7,-12,60,35,10,1006,1003,1000,16,16,16,50,14,64,T,6,,210
2014-4-13,8,1,-7,2,-4,-9,96,78,60,1028,1015,1004,16,5,0,45,23,56,3.56,8,Fog-Rain-Snow,18
2014-4-14,3,-3,-8,-6,-9,-11,92,68,44,1031,1027,1023,16,12,2,32,16,37,T,4,Snow,243
2014-4-15,17,8,-1,-7,-9,-14,59,37,14,1022,1012,1002,16,16,16,32,16,40,0.00,4,,222
2014-4-16,12,6,-1,-1,-6,-11,82,52,21,1019,1011,1001,16,16,16,39,16,48,0.00,5,,74
2014-4-17,15,7,-1,1,-2,-9,85,53,20,1019,1016,1014,16,16,16,32,18,42,0.00,3,,163
2014-4-18,25,14,4,-1,-3,-6,62,38,13,1017,1011,1006,16,16,16,39,14,48,0.00,3,,176
2014-4-19,19,14,8,8,2,-2,86,59,32,1017,1013,1008,16,16,11,32,13,40,0.25,6,Rain,150
2014-4-20,21,13,6,5,2,0,77,51,25,1020,1016,1013,16,16,16,29,14,39,T,5,Rain-Thunderstorm,302
2014-4-21,18,12,5,3,0,-3,70,50,30,1024,1021,1017,16,16,16,34,14,60,T,3,,193
2014-4-22,24,16,7,2,-1,-3,65,41,17,1017,1008,1000,16,16,16,53,21,68,T,5,,202
2014-4-23,22,12,3,3,-1,-9,92,52,12,1014,1003,996,16,14,4,48,18,64,12.45,6,Rain-Thunderstorm,127
2014-4-24,18,9,1,2,-3,-7,96,60,24,1017,1013,1009,16,16,16,26,11,31,0.00,3,,146
2014-4-25,22,13,3,-2,-6,-8,60,38,15,1012,1006,1000,16,16,16,45,16,56,0.00,5,,164
2014-4-26,23,16,8,-1,-6,-9,46,31,15,998,993,988,16,16,16,48,21,61,0.00,5,,204
2014-4-27,11,7,3,2,-1,-7,79,56,33,1002,994,987,16,15,8,50,24,64,1.78,7,Rain-Thunderstorm,343
2014-4-28,11,8,4,-6,-10,-13,48,34,19,1014,1007,1002,16,16,16,50,26,63,0.00,5,,323
2014-4-29,11,5,-1,-2,-7,-11,75,48,21,1026,1020,1015,16,16,16,66,32,82,T,6,,356
2014-4-30,10,4,-1,-3,-6,-9,85,57,28,1027,1026,1025,16,16,16,58,23,71,0.00,6,,357
2014-5-1,14,7,0,-6,-9,-12,63,40,16,1026,1022,1019,16,16,16,42,14,56,0.00,2,,350
2014-5-2,22,12,1,-1,-6,-9,51,33,15,1021,1015,1011,16,16,16,26,10,39,T,3,,231
2014-5-3,24,16,7,-1,-6,-11,49,29,9,1012,1010,1008,16,16,16,27,14,39,0.00,4,,213
2014-5-4,28,19,10,-4,-8,-13,32,19,6,1011,1007,1003,16,16,16,37,18,50,0.00,6,,212
2014-5-5,27,19,11,-4,-9,-13,24,16,7,1009,1005,1001,16,16,16,39,18,52,0.00,6,,207
2014-5-6,24,17,10,0,-6,-12,50,30,9,1003,998,995,16,16,16,42,14,55,0.00,5,,207
2014-5-7,18,11,4,7,5,-2,100,70,40,1009,1004,998,16,13,4,39,13,56,8.89,6,Rain-Thunderstorm,57
2014-5-8,12,7,1,4,2,0,92,73,54,1015,1011,1007,16,13,4,29,10,35,5.84,7,Rain-Snow-Thunderstorm,132
2014-5-9,17,9,1,3,-1,-4,92,60,27,1013,1011,1006,16,16,16,32,11,47,T,5,Rain,157
2014-5-10,18,11,3,6,2,-1,82,55,28,1011,1008,1005,16,16,16,26,11,40,T,5,Rain,94
2014-5-11,8,3,-1,6,1,-2,100,95,89,1022,1013,1005,16,5,0,40,21,52,11.94,8,Fog-Rain-Snow,358
2014-5-12,3,1,-2,-1,-3,-5,100,80,59,1032,1025,1020,16,5,1,37,21,43,3.30,8,Fog-Snow,1
2014-5-13,9,4,-1,-4,-6,-8,72,52,31,1033,1032,1030,16,16,16,29,13,39,0.00,5,,326
2014-5-14,13,7,0,1,-3,-7,73,51,28,1033,1029,1026,16,16,16,39,13,53,T,4,,264
2014-5-15,16,9,2,2,1,-2,89,65,40,1027,1024,1020,16,16,16,27,11,34,T,5,,123
2014-5-16,18,10,2,5,3,1,85,60,34,1020,1017,1014,16,16,13,37,11,45,0.25,5,Rain,76
2014-5-17,21,14,6,8,6,4,89,65,40,1018,1014,1012,16,16,16,27,13,34,T,5,,116
2014-5-18,27,18,9,7,1,-8,86,50,14,1012,1005,1000,16,16,13,34,18,43,0.00,6,,200
2014-5-19,26,19,12,7,1,-6,62,41,19,1010,1004,1000,16,16,16,40,19,48,0.00,1,,104
2014-5-20,22,16,10,11,8,5,83,62,40,1017,1012,1009,16,16,16,42,14,58,1.02,5,Rain-Thunderstorm,63
2014-5-21,23,17,10,11,9,7,83,65,47,1023,1017,1012,16,16,13,37,11,52,1.02,6,Rain-Thunderstorm,127
2014-5-22,25,18,11,13,8,-1,89,54,19,1024,1021,1015,16,15,3,37,10,47,2.79,7,Rain-Thunderstorm,102
2014-5-23,21,14,7,12,8,6,89,67,44,1019,1016,1013,16,16,11,39,11,50,3.05,6,Rain-Thunderstorm,153
2014-5-24,21,15,9,11,8,7,93,69,44,1017,1013,1010,16,16,13,35,11,40,2.79,6,Rain-Thunderstorm,222
2014-5-25,19,13,6,9,6,3,93,68,42,1016,1014,1011,16,15,11,42,10,53,1.02,5,Rain-Thunderstorm,270
2014-5-26,23,16,8,8,6,3,76,54,31,1019,1016,1013,16,16,16,37,13,43,0.00,5,,274
2014-5-27,27,18,9,7,4,0,77,48,18,1017,1015,1014,16,16,16,29,11,35,0.00,1,,184
2014-5-28,30,20,10,10,3,-4,66,39,11,1020,1015,1012,16,16,16,37,13,47,T,1,Rain,177
2014-5-29,31,22,14,8,5,2,46,31,16,1020,1013,1009,16,16,16,48,21,63,T,4,Rain-Thunderstorm,197
2014-5-30,22,18,13,13,9,6,86,64,42,1023,1016,1011,16,16,16,27,14,34,T,6,Rain-Thunderstorm,318
2014-5-31,27,18,9,11,8,3,93,59,25,1023,1014,1009,16,15,11,42,8,68,T,3,Rain,150
2014-6-1,28,20,11,12,6,-4,83,48,12,1020,1009,1006,16,16,16,34,14,42,0.00,3,,44
2014-6-2,28,19,11,9,5,-3,71,43,15,1016,1013,1010,16,16,16,32,13,39,0.00,4,,145
2014-6-3,33,23,14,12,-1,-14,78,41,4,1016,1006,1002,16,16,16,53,21,72,0.00,2,,224
2014-6-4,29,19,9,11,6,1,80,49,17,1014,1010,1006,16,16,16,48,14,63,4.06,3,Rain-Thunderstorm,135
2014-6-5,24,17,9,10,7,-1,77,53,29,1019,1014,1011,16,16,16,48,16,56,2.54,4,Rain-Thunderstorm,120
2014-6-6,26,18,11,11,7,1,83,52,21,1019,1011,1007,16,16,14,47,24,64,0.76,3,Rain-Thunderstorm,158
2014-6-7,21,14,7,11,9,7,93,71,49,1021,1016,1014,16,15,1,34,10,39,T,6,Rain,52
2014-6-8,22,14,7,11,9,5,93,71,49,1020,1014,1009,16,14,6,50,21,61,11.43,6,Rain-Thunderstorm,253
2014-6-9,19,12,4,4,1,-2,89,58,27,1022,1018,1015,16,16,16,34,14,43,0.00,1,,349
2014-6-10,28,18,8,5,1,-3,65,39,13,1015,1011,1007,16,16,16,35,13,47,0.00,3,Thunderstorm,169
2014-6-11,28,20,12,11,4,-1,83,52,20,1015,1010,1005,16,16,16,48,14,60,1.27,6,Rain-Thunderstorm,200
2014-6-12,24,18,12,11,8,5,93,66,38,1022,1016,1013,16,16,16,37,16,45,T,4,Rain-Thunderstorm,152
2014-6-13,32,22,12,7,1,-9,61,34,7,1013,1005,999,16,16,16,35,19,47,0.00,1,,210
2014-6-14,24,16,8,11,5,-3,86,54,22,1009,1004,998,16,16,8,39,18,47,3.05,3,Rain-Hail-Thunderstorm,65
2014-6-15,24,16,6,6,2,-2,89,54,19,1013,1009,1005,16,16,16,39,16,50,0.00,4,,174
2014-6-16,31,19,8,4,-4,-10,59,33,7,1008,1003,1000,16,16,16,50,18,64,0.00,3,,211
2014-6-17,32,23,15,-4,-7,-10,19,14,9,1007,1002,999,16,16,16,39,23,53,0.00,1,,208
2014-6-18,27,19,11,9,4,-3,89,54,19,1016,1007,1001,16,16,13,53,19,66,2.03,3,Rain-Thunderstorm,85
2014-6-19,27,17,8,9,5,0,93,56,19,1019,1015,1013,16,16,16,32,8,40,0.00,2,,122
2014-6-20,29,20,11,7,3,1,61,39,17,1016,1013,1011,16,16,16,26,10,39,T,2,Rain,99
2014-6-21,30,22,13,10,8,2,66,44,21,1016,1011,1008,16,16,13,42,10,52,2.29,6,Rain-Thunderstorm,155
2014-6-22,25,18,12,9,6,0,72,47,21,1020,1013,1010,16,16,16,47,11,60,T,6,Thunderstorm,319
2014-6-23,27,18,8,11,9,6,93,63,32,1019,1016,1014,16,16,16,35,10,47,T,3,Thunderstorm,291
2014-6-24,26,19,13,13,11,9,86,61,35,1023,1017,1013,16,16,14,27,11,34,0.76,4,Thunderstorm,49
2014-6-25,30,21,12,12,6,0,89,54,18,1019,1012,1008,16,16,16,56,16,71,0.25,4,Thunderstorm,184
2014-6-26,33,23,13,8,2,-8,72,40,7,1011,1004,999,16,16,16,32,11,45,T,3,Thunderstorm,160
2014-6-27,27,20,13,9,6,1,67,44,21,1010,1004,1000,16,16,14,42,13,64,T,5,Rain-Thunderstorm,329
2014-6-28,28,20,12,7,1,-3,61,38,15,1010,1008,1006,16,16,16,35,13,48,T,2,Rain,283
2014-6-29,34,22,11,8,2,-1,54,33,11,1011,1009,1006,16,16,16,32,11,37,0.00,1,,126
2014-6-30,33,23,13,8,4,-1,57,35,12,1014,1009,1007,16,16,16,39,11,52,0.00,3,,88
2014-7-1,23,19,14,7,4,3,55,44,32,1021,1019,1016,16,16,16,24,11,34,T,6,,76
2014-7-2,26,20,14,12,9,6,67,50,33,1022,1019,1016,16,16,16,34,18,42,T,4,Rain,154
2014-7-3,32,22,12,12,7,1,86,50,14,1017,1015,1013,16,16,16,42,16,53,0.00,2,,171
2014-7-4,32,25,18,11,7,2,63,40,16,1026,1017,1013,16,16,16,52,18,66,T,5,Rain-Thunderstorm,248
2014-7-5,33,25,17,8,4,0,56,35,14,1017,1016,1014,16,16,16,27,13,40,0.00,4,,260
2014-7-6,36,26,16,7,3,-2,40,25,10,1022,1014,1012,16,16,16,50,13,58,0.00,3,Thunderstorm,176
2014-7-7,36,26,17,16,5,-3,87,48,9,1023,1013,1007,16,15,6,50,14,66,0.51,4,Rain-Thunderstorm,353
2014-7-8,27,21,15,16,13,11,90,67,43,1027,1021,1016,16,16,16,27,16,34,0.00,6,Rain,128
2014-7-9,34,24,14,11,6,0,72,42,12,1016,1012,1009,16,16,16,50,11,63,0.00,3,,218
2014-7-10,34,24,15,13,6,2,53,34,15,1011,1009,1008,16,16,16,34,11,40,T,3,Rain,46
2014-7-11,32,25,17,16,12,8,81,53,24,1023,1015,1012,16,16,10,64,14,79,10.92,5,Rain-Thunderstorm,317
2014-7-12,27,21,16,16,14,13,97,73,48,1028,1021,1017,16,16,13,45,11,58,0.25,5,Rain-Thunderstorm,304
2014-7-13,28,22,14,15,13,9,87,59,31,1024,1021,1017,16,16,16,29,6,35,T,5,Thunderstorm,168
2014-7-14,27,21,14,14,12,7,90,60,30,1029,1023,1019,16,13,1,39,14,45,27.69,5,Fog-Rain-Thunderstorm,135
2014-7-15,26,20,14,15,13,11,90,70,50,1024,1019,1012,16,14,8,29,11,40,0.76,5,Rain-Thunderstorm,324
2014-7-16,24,19,13,14,12,10,93,70,46,1020,1016,1012,16,15,6,40,16,50,4.83,5,Rain-Thunderstorm,6
2014-7-17,24,18,12,12,11,8,93,65,36,1022,1017,1013,16,14,5,27,5,35,0.00,5,,3
2014-7-18,30,22,14,12,8,4,78,50,22,1013,1011,1010,16,16,16,35,14,47,0.00,2,,188
2014-7-19,33,24,15,8,4,-1,48,30,12,1013,1011,1009,16,16,16,40,13,58,0.00,2,,195
2014-7-20,34,26,17,8,5,1,45,29,13,1020,1012,1008,16,16,16,42,16,55,0.00,4,Thunderstorm,207
2014-7-21,34,27,19,7,5,0,45,29,12,1015,1013,1011,16,16,16,24,14,31,0.00,4,,203
2014-7-22,33,25,17,9,7,4,52,35,17,1021,1019,1015,16,16,16,27,11,32,0.00,2,,215
2014-7-23,29,23,17,17,9,4,54,38,22,1029,1021,1016,16,16,11,35,14,69,1.02,4,Rain-Thunderstorm,261
2014-7-24,33,26,19,13,8,5,53,36,18,1021,1014,1009,16,16,16,47,14,61,T,5,Rain-Thunderstorm,174
2014-7-25,34,26,18,16,9,6,81,50,19,1022,1014,1010,16,16,13,45,16,53,1.78,6,Rain-Thunderstorm,200
2014-7-26,31,23,15,14,11,9,63,44,25,1024,1016,1011,16,16,16,42,16,55,0.25,5,Rain-Thunderstorm,208
2014-7-27,28,22,15,14,13,11,78,61,43,1030,1023,1017,16,16,16,35,14,45,0.00,5,Thunderstorm,269
2014-7-28,28,22,16,16,13,10,78,60,42,1027,1022,1019,16,16,16,39,19,56,1.52,5,Thunderstorm,192
2014-7-29,27,21,14,15,13,10,93,68,42,1025,1020,1016,16,14,3,39,11,50,20.57,6,Rain-Thunderstorm,75
2014-7-30,17,15,13,13,13,12,93,90,86,1028,1025,1019,16,6,2,19,11,26,28.45,8,Rain,48
2014-7-31,23,18,13,13,12,9,93,69,44,1027,1023,1020,16,13,3,14,8,21,0.76,6,Rain,66
2014-8-1,24,18,12,13,9,3,93,59,25,1021,1020,1020,16,16,16,24,10,29,0.00,4,,163
2014-8-2,27,19,11,11,8,5,77,53,28,1022,1020,1018,16,16,16,21,10,32,0.00,1,,172
2014-8-3,30,22,14,11,8,4,72,46,19,1019,1017,1015,16,16,16,23,11,27,0.00,3,,146
2014-8-4,29,22,15,12,9,8,75,51,27,1017,1015,1013,16,16,16,34,13,43,0.00,6,,337
2014-8-5,27,21,14,14,11,9,78,56,33,1024,1016,1013,16,16,14,32,11,40,0.51,6,Rain-Thunderstorm,249
2014-8-6,29,21,13,14,9,6,73,48,23,1022,1016,1013,16,16,11,47,13,58,3.30,2,Rain-Thunderstorm,215
2014-8-7,26,19,11,13,12,9,84,63,42,1023,1017,1014,16,15,2,61,11,77,18.80,6,Rain-Thunderstorm,189
2014-8-8,27,21,13,12,9,2,78,53,28,1020,1015,1013,16,16,16,50,14,72,T,3,Rain-Thunderstorm,193
2014-8-9,28,20,12,12,8,5,72,48,24,1023,1017,1014,16,16,5,53,14,71,T,3,Rain-Thunderstorm,182
2014-8-10,23,18,13,11,10,8,77,61,44,1028,1024,1020,16,16,16,24,10,27,T,5,Thunderstorm,246
2014-8-11,27,19,12,10,8,7,77,53,28,1024,1023,1021,16,16,16,23,6,31,0.00,2,,191
2014-8-12,30,22,14,10,7,1,72,44,16,1021,1019,1016,16,16,16,26,10,31,0.00,1,,143
2014-8-13,31,23,16,10,8,7,60,41,22,1016,1015,1012,16,16,16,45,11,56,0.00,4,,188
2014-8-14,28,22,15,15,12,9,84,59,33,1014,1012,1011,16,16,16,37,11,47,0.25,4,Rain,244
2014-8-15,31,22,14,13,10,6,84,54,23,1023,1016,1013,16,15,6,48,14,58,4.83,3,Rain-Thunderstorm,257
2014-8-16,31,23,14,9,6,2,60,38,16,1017,1015,1013,16,16,16,23,10,27,0.00,2,,206
